timestamp,accGGx,accGGy,accGGz
1698672752.089,0.39,0.479,0.822
1698672752.169,0.413,0.502,0.826
1698672752.249,0.373,0.474,0.837
1698672752.329,0.306,0.479,0.855
1698672752.409,0.266,0.511,0.847
1698672752.489,0.234,0.485,0.797
1698672752.569,0.188,0.514,0.823
1698672752.649,0.142,0.552,0.848
1698672752.729,0.17,0.567,0.796
1698672752.809,0.241,0.565,0.757
1698672752.889,0.293,0.569,0.756
1698672752.969,0.33,0.589,0.748
1698672753.049,0.38,0.593,0.754
1698672753.129,0.419,0.597,0.777
1698672753.209,0.418,0.615,0.856
1698672753.289,0.29,0.607,0.867
1698672753.369,0.236,0.556,0.846
1698672753.449,0.198,0.503,0.84
1698672753.529,0.256,0.493,0.858
1698672753.609,0.323,0.494,0.846
1698672753.689,0.323,0.484,0.801
1698672753.769,0.35,0.487,0.807
1698672753.851,0.392,0.49,0.83
1698672753.929,0.43,0.486,0.826
1698672754.01,0.457,0.493,0.826
1698672754.09,0.458,0.557,0.822
1698672754.169,0.462,0.587,0.838
1698672754.251,0.434,0.57,0.878
1698672754.329,0.36,0.547,0.873
1698672754.409,0.273,0.527,0.839
1698672754.489,0.211,0.535,0.788
1698672754.569,0.23,0.524,0.749
1698672754.649,0.273,0.528,0.735
1698672754.729,0.298,0.55,0.732
1698672754.808,0.337,0.564,0.748
1698672754.889,0.375,0.573,0.745
1698672754.968,0.417,0.562,0.736
1698672755.049,0.479,0.52,0.746
1698672755.129,0.461,0.547,0.812
1698672755.208,0.393,0.57,0.867
1698672755.288,0.344,0.544,0.896
1698672755.368,0.361,0.519,0.9
1698672755.448,0.343,0.48,0.866
1698672755.528,0.296,0.456,0.83
1698672755.608,0.273,0.478,0.802
1698672755.688,0.282,0.504,0.775
1698672755.768,0.312,0.529,0.772
1698672755.848,0.357,0.541,0.77
1698672755.928,0.378,0.541,0.812
1698672756.008,0.389,0.528,0.836
1698672756.088,0.435,0.527,0.799
1698672756.168,0.463,0.53,0.809
1698672756.248,0.445,0.531,0.83
1698672756.33,0.384,0.533,0.827
1698672756.408,0.307,0.527,0.83
1698672756.491,0.229,0.519,0.846
1698672756.568,0.191,0.517,0.832
1698672756.649,0.193,0.534,0.807
1698672756.731,0.196,0.561,0.833
1698672756.808,0.2,0.586,0.859
1698672756.888,0.183,0.61,0.795
1698672756.968,0.201,0.606,0.776
1698672757.048,0.212,0.603,0.772
1698672757.128,0.232,0.602,0.775
1698672757.208,0.244,0.603,0.764
1698672757.288,0.212,0.597,0.77
1698672757.368,0.202,0.596,0.793
1698672757.448,0.215,0.586,0.809
1698672757.528,0.222,0.546,0.84
1698672757.608,0.222,0.499,0.862
1698672757.688,0.222,0.451,0.892
1698672757.768,0.286,0.427,0.899
1698672757.848,0.343,0.431,0.892
1698672757.928,0.32,0.433,0.912
1698672758.008,0.294,0.42,0.928
1698672758.088,0.275,0.404,0.924
1698672758.168,0.268,0.401,0.911
1698672758.248,0.257,0.416,0.9
1698672758.328,0.253,0.446,0.877
1698672758.408,0.258,0.471,0.855
1698672758.488,0.251,0.486,0.852
1698672758.569,0.249,0.508,0.846
1698672758.648,0.265,0.538,0.815
1698672758.731,0.282,0.555,0.799
1698672758.808,0.272,0.562,0.793
1698672758.888,0.273,0.559,0.79
1698672758.971,0.272,0.568,0.822
1698672759.048,0.301,0.568,0.777
1698672759.128,0.325,0.557,0.729
1698672759.208,0.31,0.537,0.783
1698672759.288,0.309,0.498,0.817
1698672759.368,0.319,0.474,0.82
1698672759.448,0.339,0.467,0.799
1698672759.528,0.361,0.458,0.795
1698672759.608,0.357,0.452,0.803
1698672759.688,0.362,0.453,0.817
1698672759.768,0.4,0.454,0.834
1698672759.848,0.45,0.445,0.831
1698672759.928,0.487,0.441,0.816
1698672760.008,0.509,0.457,0.849
1698672760.088,0.503,0.485,0.898
1698672760.168,0.424,0.51,0.905
1698672760.248,0.301,0.502,0.861
1698672760.328,0.215,0.483,0.81
1698672760.408,0.194,0.485,0.776
1698672760.488,0.296,0.499,0.765
1698672760.568,0.337,0.512,0.775
1698672760.648,0.373,0.514,0.772
1698672760.727,0.413,0.511,0.784
1698672760.807,0.42,0.512,0.786
1698672760.888,0.476,0.555,0.772
1698672760.97,0.49,0.608,0.805
1698672761.047,0.404,0.576,0.862
1698672761.127,0.335,0.503,0.891
1698672761.209,0.284,0.455,0.889
1698672761.287,0.257,0.428,0.869
1698672761.367,0.255,0.401,0.85
1698672761.447,0.261,0.399,0.831
1698672761.527,0.3,0.423,0.816
1698672761.607,0.358,0.439,0.799
1698672761.687,0.402,0.44,0.8
1698672761.768,0.447,0.442,0.819
1698672761.847,0.501,0.448,0.824
1698672761.927,0.529,0.452,0.811
1698672762.007,0.516,0.479,0.816
1698672762.087,0.476,0.504,0.839
1698672762.167,0.395,0.501,0.848
1698672762.247,0.316,0.458,0.837
1698672762.327,0.26,0.479,0.793
1698672762.407,0.282,0.498,0.786
1698672762.487,0.322,0.498,0.803
1698672762.567,0.36,0.498,0.807
1698672762.647,0.396,0.504,0.8
1698672762.727,0.412,0.526,0.776
1698672762.807,0.428,0.533,0.769
1698672762.887,0.455,0.514,0.773
1698672762.967,0.479,0.513,0.792
1698672763.047,0.468,0.537,0.824
1698672763.127,0.42,0.553,0.829
1698672763.207,0.379,0.526,0.84
1698672763.287,0.352,0.485,0.856
1698672763.367,0.304,0.453,0.845
1698672763.448,0.269,0.431,0.837
1698672763.527,0.259,0.438,0.846
1698672763.61,0.26,0.461,0.851
1698672763.687,0.3,0.459,0.831
1698672763.767,0.345,0.448,0.813
1698672763.847,0.356,0.45,0.805
1698672763.927,0.361,0.456,0.795
1698672764.007,0.391,0.46,0.792
1698672764.087,0.464,0.46,0.754
1698672764.167,0.432,0.436,0.837
1698672764.247,0.391,0.452,0.912
1698672764.327,0.315,0.47,0.949
1698672764.407,0.219,0.476,0.953
1698672764.487,0.155,0.478,0.922
1698672764.567,0.149,0.477,0.885
1698672764.647,0.157,0.474,0.878
1698672764.727,0.16,0.472,0.871
1698672764.807,0.164,0.464,0.868
1698672764.887,0.152,0.463,0.876
1698672764.967,0.134,0.472,0.879
1698672765.047,0.123,0.478,0.893
1698672765.127,0.128,0.482,0.906
1698672765.207,0.153,0.484,0.905
1698672765.287,0.189,0.478,0.898
1698672765.367,0.226,0.521,0.865
1698672765.447,0.259,0.547,0.85
1698672765.527,0.277,0.514,0.847
1698672765.608,0.287,0.479,0.843
1698672765.688,0.291,0.437,0.86
1698672765.767,0.276,0.417,0.862
1698672765.849,0.26,0.423,0.861
1698672765.927,0.245,0.415,0.863
1698672766.007,0.193,0.432,0.835
1698672766.089,0.171,0.448,0.881
1698672766.167,0.129,0.459,0.903
1698672766.247,0.077,0.467,0.874
1698672766.327,0.05,0.479,0.837
1698672766.407,0.042,0.477,0.806
1698672766.487,0.045,0.462,0.798
1698672766.567,0.053,0.448,0.83
1698672766.647,0.049,0.427,0.861
1698672766.727,0.04,0.435,0.89
1698672766.807,0.057,0.474,0.961
1698672766.886,0.086,0.496,0.986
1698672766.966,0.114,0.508,0.986
1698672767.047,0.125,0.544,1.045
1698672767.126,0.148,0.57,1.073
1698672767.206,0.224,0.558,1.052
1698672767.286,0.291,0.552,0.962
1698672767.366,0.323,0.494,0.83
1698672767.446,0.366,0.442,0.756
1698672767.527,0.405,0.459,0.728
1698672767.606,0.441,0.477,0.724
1698672767.686,0.474,0.477,0.732
1698672767.766,0.49,0.474,0.729
1698672767.846,0.529,0.462,0.738
1698672767.927,0.532,0.417,0.763
1698672768.006,0.542,0.407,0.771
1698672768.089,0.558,0.453,0.741
1698672768.166,0.549,0.477,0.724
1698672768.246,0.539,0.482,0.729
1698672768.329,0.538,0.485,0.729
1698672768.406,0.531,0.484,0.718
1698672768.486,0.541,0.483,0.704
1698672768.566,0.546,0.483,0.704
1698672768.646,0.531,0.48,0.715
1698672768.726,0.532,0.478,0.719
1698672768.806,0.551,0.474,0.722
1698672768.886,0.566,0.475,0.724
1698672768.966,0.564,0.475,0.728
1698672769.046,0.554,0.465,0.724
1698672769.126,0.545,0.454,0.712
1698672769.206,0.55,0.462,0.723
1698672769.287,0.559,0.484,0.742
1698672769.366,0.55,0.484,0.738
1698672769.446,0.553,0.471,0.743
1698672769.526,0.555,0.468,0.743
1698672769.606,0.555,0.468,0.719
1698672769.686,0.535,0.481,0.714
1698672769.766,0.538,0.486,0.777
1698672769.846,0.549,0.481,0.806
1698672769.926,0.567,0.468,0.755
1698672770.006,0.576,0.469,0.735
1698672770.087,0.578,0.462,0.724
1698672770.167,0.579,0.453,0.714
1698672770.246,0.591,0.449,0.713
1698672770.328,0.607,0.426,0.701
1698672770.406,0.603,0.413,0.7
1698672770.486,0.583,0.425,0.708
1698672770.567,0.571,0.439,0.704
