timestamp,accGGx,accGGy,accGGz
1698412972.626,-0.433,0.379,-0.787
1698412972.706,-0.434,0.381,-0.788
1698412972.786,-0.431,0.381,-0.79
1698412972.866,-0.429,0.381,-0.785
1698412972.946,-0.43,0.381,-0.782
1698412973.026,-0.427,0.385,-0.791
1698412973.106,-0.42,0.383,-0.79
1698412973.186,-0.414,0.379,-0.785
1698412973.266,-0.413,0.381,-0.792
1698412973.346,-0.416,0.382,-0.794
1698412973.426,-0.411,0.382,-0.799
1698412973.508,-0.408,0.378,-0.801
1698412973.586,-0.414,0.375,-0.8
1698412973.669,-0.418,0.376,-0.802
1698412973.746,-0.42,0.379,-0.804
1698412973.826,-0.421,0.38,-0.802
1698412973.907,-0.418,0.382,-0.801
1698412973.986,-0.415,0.379,-0.804
1698412974.066,-0.416,0.379,-0.8
1698412974.146,-0.41,0.382,-0.797
1698412974.226,-0.396,0.384,-0.8
1698412974.306,-0.394,0.381,-0.802
1698412974.386,-0.395,0.378,-0.811
1698412974.466,-0.405,0.294,-0.831
1698412974.546,-0.418,0.259,-0.83
1698412974.626,-0.413,0.327,-0.806
1698412974.706,-0.404,0.358,-0.801
1698412974.786,-0.402,0.37,-0.8
1698412974.866,-0.41,0.375,-0.798
1698412974.946,-0.412,0.381,-0.803
1698412975.025,-0.412,0.385,-0.797
1698412975.106,-0.417,0.386,-0.795
1698412975.185,-0.416,0.384,-0.801
1698412975.265,-0.403,0.387,-0.793
1698412975.346,-0.402,0.394,-0.786
1698412975.425,-0.405,0.386,-0.79
1698412975.505,-0.407,0.384,-0.792
1698412975.586,-0.411,0.387,-0.799
1698412975.665,-0.414,0.386,-0.791
1698412975.745,-0.413,0.383,-0.778
1698412975.826,-0.449,0.344,-0.731
1698412975.905,-0.468,0.325,-0.716
1698412975.985,-0.437,0.353,-0.763
1698412976.067,-0.42,0.366,-0.79
1698412976.146,-0.414,0.372,-0.804
1698412976.228,-0.412,0.375,-0.807
1698412976.306,-0.41,0.378,-0.798
1698412976.385,-0.411,0.383,-0.791
1698412976.466,-0.41,0.386,-0.801
1698412976.546,-0.41,0.385,-0.808
1698412976.625,-0.414,0.381,-0.808
1698412976.705,-0.407,0.388,-0.809
1698412976.786,-0.403,0.384,-0.812
1698412976.865,-0.407,0.378,-0.808
1698412976.945,-0.406,0.374,-0.8
1698412977.025,-0.404,0.378,-0.801
1698412977.105,-0.402,0.384,-0.804
1698412977.185,-0.444,0.318,-0.819
1698412977.265,-0.464,0.291,-0.828
1698412977.345,-0.429,0.343,-0.818
1698412977.425,-0.41,0.361,-0.813
1698412977.505,-0.397,0.373,-0.807
1698412977.585,-0.392,0.384,-0.812
