timestamp,accGGx,accGGy,accGGz
1698744550.066,0.603,0.481,-0.628
1698744550.147,0.609,0.483,-0.627
1698744550.226,0.619,0.489,-0.622
1698744550.306,0.622,0.49,-0.616
1698744550.387,0.622,0.498,-0.614
1698744550.466,0.602,0.492,-0.615
1698744550.546,0.594,0.467,-0.627
1698744550.626,0.619,0.479,-0.632
1698744550.706,0.635,0.497,-0.618
1698744550.786,0.636,0.482,-0.595
1698744550.867,0.615,0.507,-0.63
1698744550.946,0.594,0.524,-0.672
1698744551.026,0.585,0.489,-0.647
1698744551.106,0.592,0.469,-0.596
1698744551.186,0.569,0.479,-0.679
1698744551.266,0.494,0.55,-0.774
1698744551.346,0.494,0.538,-0.762
1698744551.426,0.573,0.46,-0.674
1698744551.506,0.607,0.475,-0.652
1698744551.586,0.624,0.482,-0.616
1698744551.667,0.617,0.502,-0.651
1698744551.746,0.586,0.464,-0.716
1698744551.826,0.567,0.446,-0.697
1698744551.906,0.586,0.461,-0.651
1698744551.986,0.625,0.457,-0.631
1698744552.066,0.639,0.466,-0.632
1698744552.146,0.636,0.451,-0.624
1698744552.226,0.638,0.483,-0.634
1698744552.307,0.639,0.504,-0.635
1698744552.387,0.64,0.479,-0.615
1698744552.466,0.64,0.469,-0.611
1698744552.546,0.639,0.467,-0.615
1698744552.626,0.639,0.461,-0.618
1698744552.708,0.658,0.466,-0.585
1698744552.786,0.667,0.462,-0.564
1698744552.868,0.656,0.465,-0.592
1698744552.946,0.649,0.47,-0.595
1698744553.026,0.646,0.467,-0.594
1698744553.107,0.649,0.458,-0.608
1698744553.186,0.65,0.45,-0.617
1698744553.269,0.64,0.442,-0.636
1698744553.346,0.62,0.417,-0.647
1698744553.426,0.607,0.388,-0.638
1698744553.507,0.621,0.397,-0.631
1698744553.586,0.635,0.421,-0.605
1698744553.666,0.647,0.468,-0.574
1698744553.746,0.696,0.546,-0.545
1698744553.826,0.758,0.604,-0.545
1698744553.906,0.801,0.673,-0.605
1698744553.986,0.85,0.75,-0.624
1698744554.066,0.903,0.793,-0.695
1698744554.146,0.844,0.685,-0.694
1698744554.226,0.653,0.471,-0.586
1698744554.306,0.486,0.327,-0.475
1698744554.386,0.398,0.279,-0.446
1698744554.467,0.349,0.261,-0.542
1698744554.546,0.312,0.231,-0.606
1698744554.626,0.29,0.221,-0.54
1698744554.706,0.294,0.271,-0.479
1698744554.786,0.381,0.387,-0.47
1698744554.866,0.486,0.478,-0.507
1698744554.947,0.522,0.575,-0.539
1698744555.026,0.538,0.64,-0.552
1698744555.105,0.596,0.655,-0.612
1698744555.186,0.698,0.719,-0.686
1698744555.265,0.76,0.742,-0.738
1698744555.345,0.733,0.668,-0.789
1698744555.426,0.688,0.636,-0.865
1698744555.505,0.783,0.741,-0.852
1698744555.585,0.792,0.73,-0.814
1698744555.666,0.705,0.622,-0.821
1698744555.745,0.558,0.474,-0.689
1698744555.825,0.444,0.358,-0.507
1698744555.905,0.395,0.295,-0.46
1698744555.985,0.401,0.252,-0.496
1698744556.065,0.435,0.232,-0.517
1698744556.146,0.444,0.249,-0.548
1698744556.225,0.45,0.274,-0.586
1698744556.305,0.483,0.292,-0.412
1698744556.385,0.479,0.364,-0.326
1698744556.465,0.402,0.403,-0.464
1698744556.545,0.451,0.464,-0.512
1698744556.625,0.639,0.59,-0.54
1698744556.705,0.755,0.687,-0.604
1698744556.785,0.804,0.739,-0.614
1698744556.868,0.85,0.678,-0.777
1698744556.945,0.748,0.583,-0.681
1698744557.028,0.545,0.424,-0.616
1698744557.107,0.466,0.366,-0.633
1698744557.185,0.668,0.536,-0.713
1698744557.267,0.928,0.767,-0.751
1698744557.345,1.035,0.877,-0.667
1698744557.428,0.987,0.859,-0.625
1698744557.505,0.837,0.749,-0.602
1698744557.586,0.657,0.581,-0.511
1698744557.666,0.495,0.456,-0.437
1698744557.745,0.41,0.367,-0.387
1698744557.826,0.351,0.282,-0.386
1698744557.905,0.292,0.28,-0.532
1698744557.985,0.33,0.334,-0.658
1698744558.066,0.347,0.327,-0.605
1698744558.145,0.317,0.305,-0.467
1698744558.225,0.349,0.338,-0.396
1698744558.305,0.443,0.449,-0.447
1698744558.385,0.722,0.656,-0.588
1698744558.465,0.816,0.692,-0.604
1698744558.545,0.892,0.7,-0.671
1698744558.625,0.892,0.632,-0.735
1698744558.705,0.779,0.503,-0.69
1698744558.785,0.646,0.378,-0.645
1698744558.865,0.668,0.414,-0.705
1698744558.945,0.809,0.576,-0.754
1698744559.025,0.941,0.751,-0.709
1698744559.105,1.004,0.855,-0.653
1698744559.185,0.961,0.822,-0.637
1698744559.265,0.813,0.679,-0.576
1698744559.345,0.603,0.518,-0.408
1698744559.425,0.458,0.401,-0.283
1698744559.505,0.346,0.306,-0.29
1698744559.585,0.234,0.195,-0.366
1698744559.665,0.26,0.18,-0.458
1698744559.745,0.351,0.289,-0.522
1698744559.825,0.385,0.379,-0.665
1698744559.905,0.382,0.403,-0.76
1698744559.985,0.43,0.416,-0.777
1698744560.065,0.528,0.45,-0.753
1698744560.145,0.691,0.483,-0.74
1698744560.225,0.848,0.546,-0.912
1698744560.305,0.932,0.605,-0.887
1698744560.385,0.833,0.545,-0.602
1698744560.465,0.56,0.336,-0.551
1698744560.545,0.494,0.256,-0.596
1698744560.625,0.628,0.469,-0.693
1698744560.705,0.714,0.715,-0.78
1698744560.785,0.809,0.825,-0.717
1698744560.865,0.862,0.853,-0.664
1698744560.945,0.818,0.842,-0.638
1698744561.027,0.702,0.702,-0.521
1698744561.105,0.532,0.502,-0.404
1698744561.187,0.388,0.359,-0.375
1698744561.264,0.299,0.226,-0.422
1698744561.345,0.356,0.282,-0.409
1698744561.426,0.431,0.393,-0.338
1698744561.504,0.512,0.522,-0.344
1698744561.587,0.602,0.655,-0.402
1698744561.664,0.688,0.693,-0.416
1698744561.744,0.777,0.731,-0.418
1698744561.826,0.843,0.784,-0.44
1698744561.904,0.862,0.775,-0.477
1698744561.984,0.851,0.737,-0.597
1698744562.064,0.723,0.654,-0.749
1698744562.144,0.689,0.68,-0.764
1698744562.225,0.84,0.813,-0.633
1698744562.304,0.933,0.887,-0.546
1698744562.384,0.942,0.905,-0.543
1698744562.464,0.833,0.782,-0.499
1698744562.544,0.656,0.59,-0.409
1698744562.625,0.525,0.451,-0.329
1698744562.704,0.37,0.319,-0.382
1698744562.784,0.38,0.324,-0.472
1698744562.864,0.38,0.307,-0.473
1698744562.944,0.384,0.258,-0.401
1698744563.024,0.404,0.22,-0.389
1698744563.104,0.504,0.285,-0.442
1698744563.184,0.682,0.45,-0.52
1698744563.264,0.849,0.63,-0.594
1698744563.344,0.931,0.711,-0.666
1698744563.424,0.918,0.676,-0.781
1698744563.504,0.805,0.573,-0.787
1698744563.584,0.68,0.478,-0.707
1698744563.664,0.718,0.539,-0.716
1698744563.744,0.848,0.713,-0.76
1698744563.824,0.918,0.822,-0.753
1698744563.904,0.88,0.807,-0.724
1698744563.984,0.713,0.694,-0.709
1698744564.064,0.525,0.514,-0.589
1698744564.144,0.333,0.277,-0.407
1698744564.224,0.314,0.217,-0.477
1698744564.304,0.345,0.239,-0.603
1698744564.384,0.418,0.319,-0.649
1698744564.464,0.385,0.322,-0.623
1698744564.544,0.323,0.286,-0.568
1698744564.624,0.319,0.26,-0.489
1698744564.704,0.408,0.316,-0.508
1698744564.784,0.557,0.455,-0.611
1698744564.864,0.68,0.588,-0.705
1698744564.944,0.784,0.668,-0.746
1698744565.024,0.846,0.677,-0.789
1698744565.104,0.816,0.623,-0.834
1698744565.186,0.694,0.502,-0.834
1698744565.264,0.615,0.409,-0.821
1698744565.346,0.623,0.416,-0.948
1698744565.424,0.638,0.456,-1.1
1698744565.504,0.589,0.464,-1.115
1698744565.586,0.385,0.312,-1.094
1698744565.664,0.259,0.24,-0.816
1698744565.747,0.205,0.123,-0.472
1698744565.824,0.192,0.069,-0.494
1698744565.904,0.346,0.194,-0.532
1698744565.985,0.51,0.345,-0.505
1698744566.064,0.529,0.449,-0.596
1698744566.144,0.464,0.464,-0.573
1698744566.224,0.367,0.39,-0.473
1698744566.305,0.318,0.341,-0.405
1698744566.384,0.367,0.432,-0.445
1698744566.464,0.538,0.598,-0.549
1698744566.544,0.691,0.708,-0.637
1698744566.624,0.777,0.785,-0.682
1698744566.704,0.757,0.808,-0.836
1698744566.783,0.776,0.687,-0.967
1698744566.864,0.848,0.721,-0.608
1698744566.944,0.855,0.769,-0.128
1698744567.024,1.075,0.25,-0.196
1698744567.103,1.236,0.363,0.1
1698744567.183,1.182,0.489,0.109
1698744567.263,0.97,0.566,0.114
1698744567.343,0.627,0.567,0.11
1698744567.423,0.391,0.59,0.034
1698744567.504,0.289,0.464,-0.044
1698744567.587,0.33,0.369,-0.115
1698744567.73,0.453,0.467,-0.185
1698744567.743,0.433,0.542,-0.306
1698744567.88,0.394,0.491,-0.394
1698744567.903,0.397,0.364,-0.401
1698744568.0,0.431,0.384,-0.56
1698744568.063,0.534,0.575,-0.717
1698744568.143,0.635,0.713,-0.746
1698744568.223,0.655,0.688,-0.801
1698744568.303,0.629,0.631,-0.815
1698744568.383,0.656,0.615,-0.744
1698744568.463,0.891,0.828,-0.683
1698744568.57,1.042,0.956,-0.605
1698744568.658,1.014,0.883,-0.54
1698744568.703,0.883,0.772,-0.54
1698744568.783,0.682,0.612,-0.525
1698744568.863,0.534,0.481,-0.486
1698744568.943,0.409,0.417,-0.485
1698744569.023,0.335,0.381,-0.488
1698744569.103,0.35,0.325,-0.508
1698744569.183,0.367,0.317,-0.606
1698744569.263,0.421,0.417,-0.681
1698744569.346,0.439,0.431,-0.607
1698744569.423,0.357,0.388,-0.597
1698744569.506,0.359,0.428,-0.57
1698744569.583,0.441,0.505,-0.492
1698744569.663,0.505,0.569,-0.502
1698744569.746,0.606,0.629,-0.536
1698744569.823,0.738,0.705,-0.568
1698744569.906,0.808,0.793,-0.765
1698744569.983,0.862,0.764,-0.835
1698744570.063,0.784,0.632,-0.784
1698744570.144,0.799,0.695,-0.901
1698744570.223,0.859,0.79,-0.945
1698744570.303,0.764,0.669,-0.866
1698744570.383,0.576,0.514,-0.813
1698744570.463,0.414,0.39,-0.701
1698744570.544,0.323,0.272,-0.525
1698744570.623,0.307,0.248,-0.448
1698744570.703,0.334,0.304,-0.48
1698744570.783,0.328,0.394,-0.542
1698744570.863,0.306,0.389,-0.515
1698744570.943,0.338,0.339,-0.39
1698744571.023,0.423,0.332,-0.35
1698744571.103,0.515,0.47,-0.563
1698744571.183,0.596,0.629,-0.764
1698744571.263,0.649,0.605,-0.753
1698744571.343,0.71,0.488,-0.814
1698744571.423,0.951,0.618,-0.649
1698744571.503,0.947,0.695,-0.585
1698744571.583,1.027,0.882,-0.614
1698744571.663,1.067,0.934,-0.641
1698744571.743,0.979,0.815,-0.618
1698744571.823,0.792,0.627,-0.552
1698744571.903,0.548,0.389,-0.443
1698744571.984,0.386,0.236,-0.343
1698744572.063,0.346,0.217,-0.357
1698744572.143,0.349,0.292,-0.517
1698744572.223,0.413,0.4,-0.608
1698744572.303,0.442,0.402,-0.498
1698744572.383,0.38,0.306,-0.366
1698744572.463,0.389,0.321,-0.325
1698744572.543,0.524,0.487,-0.373
1698744572.623,0.723,0.694,-0.443
1698744572.703,0.857,0.809,-0.468
1698744572.783,0.919,0.826,-0.49
1698744572.863,0.965,0.773,-0.644
1698744572.943,0.913,0.745,-0.597
1698744573.022,0.927,0.827,-0.565
1698744573.103,0.946,0.855,-0.542
1698744573.182,0.892,0.798,-0.566
1698744573.262,0.762,0.694,-0.532
1698744573.343,0.618,0.552,-0.432
1698744573.423,0.513,0.452,-0.373
1698744573.504,0.397,0.38,-0.352
1698744573.583,0.305,0.316,-0.373
1698744573.665,0.278,0.264,-0.432
1698744573.742,0.274,0.243,-0.391
1698744573.823,0.313,0.289,-0.309
1698744573.904,0.445,0.443,-0.423
1698744573.982,0.574,0.609,-0.666
1698744574.065,0.615,0.652,-0.767
1698744574.142,0.657,0.699,-0.733
1698744574.222,0.711,0.749,-0.783
1698744574.303,0.634,0.652,-0.795
1698744574.382,0.67,0.694,-0.814
1698744574.462,0.807,0.825,-0.845
1698744574.542,0.849,0.839,-0.746
1698744574.622,0.773,0.776,-0.703
1698744574.702,0.667,0.669,-0.65
1698744574.782,0.529,0.512,-0.519
1698744574.863,0.474,0.413,-0.438
1698744574.942,0.466,0.356,-0.406
1698744575.023,0.408,0.265,-0.431
1698744575.102,0.388,0.251,-0.513
1698744575.182,0.38,0.273,-0.487
1698744575.262,0.366,0.274,-0.427
1698744575.342,0.394,0.376,-0.478
1698744575.422,0.54,0.519,-0.52
1698744575.503,0.715,0.638,-0.53
1698744575.582,0.82,0.707,-0.519
1698744575.662,0.881,0.71,-0.526
1698744575.743,0.918,0.672,-0.713
1698744575.822,0.866,0.605,-0.654
1698744575.902,0.959,0.717,-0.642
1698744575.982,1.013,0.799,-0.619
1698744576.062,0.912,0.739,-0.646
1698744576.142,0.779,0.653,-0.636
1698744576.222,0.574,0.457,-0.481
1698744576.302,0.421,0.267,-0.332
1698744576.382,0.357,0.22,-0.365
1698744576.462,0.308,0.182,-0.466
1698744576.542,0.313,0.189,-0.529
1698744576.622,0.347,0.318,-0.578
1698744576.702,0.368,0.367,-0.528
1698744576.782,0.416,0.47,-0.432
1698744576.862,0.51,0.593,-0.418
1698744576.942,0.636,0.63,-0.444
1698744577.022,0.745,0.705,-0.475
1698744577.102,0.808,0.742,-0.478
1698744577.182,0.787,0.641,-0.69
1698744577.262,0.825,0.581,-0.768
1698744577.342,0.79,0.547,-0.668
1698744577.425,0.764,0.602,-0.71
1698744577.502,0.874,0.728,-0.769
1698744577.582,0.883,0.724,-0.738
1698744577.664,0.797,0.634,-0.686
1698744577.742,0.714,0.554,-0.628
1698744577.824,0.613,0.472,-0.563
1698744577.902,0.489,0.38,-0.49
1698744577.982,0.389,0.283,-0.424
1698744578.063,0.333,0.236,-0.423
1698744578.142,0.316,0.243,-0.466
1698744578.222,0.318,0.213,-0.416
1698744578.302,0.337,0.239,-0.313
1698744578.382,0.416,0.363,-0.349
1698744578.462,0.61,0.558,-0.522
1698744578.543,0.905,0.763,-0.776
1698744578.622,0.916,0.713,-0.841
1698744578.702,0.829,0.646,-0.77
1698744578.782,0.725,0.606,-0.772
1698744578.862,0.813,0.688,-0.83
1698744578.942,0.865,0.73,-0.783
1698744579.021,0.78,0.697,-0.761
1698744579.102,0.709,0.622,-0.697
1698744579.181,0.63,0.511,-0.575
1698744579.262,0.532,0.411,-0.456
1698744579.342,0.468,0.338,-0.367
1698744579.421,0.427,0.287,-0.38
1698744579.501,0.394,0.251,-0.43
1698744579.582,0.402,0.278,-0.43
1698744579.661,0.427,0.331,-0.393
1698744579.741,0.487,0.388,-0.363
1698744579.822,0.475,0.444,-0.422
1698744579.901,0.527,0.506,-0.515
1698744579.981,0.71,0.627,-0.567
1698744580.062,0.859,0.627,-0.729
1698744580.141,0.973,0.615,-0.758
1698744580.221,0.966,0.602,-0.605
1698744580.302,0.944,0.741,-0.607
1698744580.381,1.025,0.898,-0.6
1698744580.461,1.003,0.846,-0.541
1698744580.541,0.922,0.776,-0.514
1698744580.621,0.805,0.701,-0.46
1698744580.701,0.647,0.561,-0.371
1698744580.781,0.513,0.421,-0.313
1698744580.862,0.387,0.304,-0.318
1698744580.941,0.255,0.151,-0.426
1698744581.021,0.241,0.132,-0.553
1698744581.101,0.283,0.219,-0.513
1698744581.181,0.3,0.253,-0.354
1698744581.261,0.399,0.351,-0.329
1698744581.341,0.513,0.497,-0.481
1698744581.423,0.798,0.619,-0.801
1698744581.501,1.047,0.83,-1.072
1698744581.581,1.124,0.972,-1.149
1698744581.661,0.945,0.77,-1.022
1698744581.741,0.726,0.523,-1.006
1698744581.823,0.5,0.298,-1.004
1698744581.901,0.353,0.145,-0.889
1698744581.984,0.234,0.037,-0.719
1698744582.061,0.138,-0.044,-0.528
1698744582.141,0.054,-0.103,-0.457
1698744582.222,0.082,-0.04,-0.579
1698744582.301,0.254,0.235,-0.842
1698744582.381,0.307,0.356,-0.921
1698744582.461,0.21,0.271,-0.736
1698744582.541,0.161,0.185,-0.526
1698744582.621,0.233,0.214,-0.414
1698744582.701,0.399,0.368,-0.425
1698744582.781,0.587,0.526,-0.494
1698744582.861,0.871,0.775,-0.536
1698744582.941,0.906,0.77,-0.573
1698744583.021,0.948,0.806,-0.701
1698744583.101,1.013,0.864,-0.745
1698744583.181,1.041,0.841,-0.659
1698744583.261,0.981,0.769,-0.619
1698744583.341,0.896,0.688,-0.65
1698744583.421,0.797,0.618,-0.613
1698744583.501,0.633,0.503,-0.492
1698744583.581,0.457,0.333,-0.369
1698744583.661,0.325,0.25,-0.354
1698744583.741,0.29,0.23,-0.449
1698744583.821,0.343,0.301,-0.609
1698744583.901,0.386,0.365,-0.656
1698744583.981,0.379,0.324,-0.511
1698744584.061,0.39,0.361,-0.383
1698744584.141,0.487,0.469,-0.355
1698744584.221,0.586,0.592,-0.446
1698744584.301,0.793,0.775,-0.555
1698744584.381,0.849,0.789,-0.528
1698744584.461,0.755,0.705,-0.496
1698744584.541,0.588,0.686,-0.531
1698744584.621,0.506,0.778,-0.428
1698744584.701,0.402,0.854,-0.175
1698744584.781,0.296,0.956,0.019
1698744584.861,0.326,1.015,0.22
1698744584.94,0.348,0.98,0.363
1698744585.02,0.295,0.875,0.417
1698744585.101,0.285,0.857,0.455
1698744585.18,0.254,0.921,0.284
1698744585.26,0.193,0.879,-0.043
1698744585.344,0.055,1.003,-0.324
1698744585.42,-0.04,1.279,-0.473
1698744585.5,0.026,1.369,-0.363
1698744585.583,0.099,1.32,-0.101
1698744585.66,0.184,0.863,0.044
1698744585.743,0.438,0.586,-0.18
1698744585.821,0.471,0.335,-0.374
1698744585.9,0.51,0.223,-0.528
1698744585.982,0.591,0.214,-0.645
1698744586.061,0.64,0.205,-0.698
1698744586.143,0.657,0.178,-0.715
1698744586.22,0.65,0.125,-0.723
1698744586.301,0.644,0.084,-0.724
1698744586.381,0.743,0.096,-0.771
1698744586.46,0.796,0.112,-0.797
1698744586.54,0.727,0.114,-0.761
1698744586.62,0.691,0.12,-0.753
1698744586.7,0.668,0.13,-0.754
1698744586.78,0.656,0.143,-0.757
1698744586.86,0.646,0.145,-0.752
1698744586.941,0.641,0.133,-0.731
1698744587.02,0.644,0.141,-0.718
1698744587.1,0.594,0.202,-0.66
1698744587.18,0.544,0.333,-0.578
