ms,x,y,z
1698920080436.0,63,812,474
1698920080515.0,59,798,466
1698920080596.0,59,804,472
1698920080678.0,70,798,462
1698920080755.0,69,808,470
1698920080835.0,67,814,458
1698920080915.0,56,792,474
1698920080995.0,64,806,467
1698920081075.0,52,784,483
1698920081157.0,42,771,494
1698920081235.0,13,763,500
1698920081318.0,10,755,494
1698920081395.0,17,747,519
1698920081475.0,31,737,521
1698920081555.0,9,741,511
1698920081635.0,21,740,509
1698920081715.0,26,743,516
1698920081795.0,22,741,519
1698920081875.0,16,734,511
1698920081957.0,25,743,518
1698920082035.0,20,738,518
1698920082115.0,31,745,502
1698920082195.0,20,746,508
1698920082275.0,20,752,508
1698920082358.0,18,747,517
1698920082435.0,26,746,499
1698920082515.0,20,734,507
1698920082595.0,16,747,514
1698920082675.0,36,730,506
1698920082755.0,22,750,515
1698920082836.0,23,741,508
1698920082915.0,25,742,515
1698920082997.0,19,738,508
1698920083075.0,30,746,516
1698920083155.0,33,742,522
1698920083235.0,23,735,515
1698920083315.0,31,745,511
