msFromStart,alpha,beta,gamma,heading,acc
4839,330.23586981189584,-58.21954426035557,-57.08920870053679,120.77294921875,30.74754524230957
4855,326.475366547344,-60.415109340453206,-60.171455757032696,119.60336303710938,30.718034744262695
4872,320.1565628891106,-63.0897627868851,-65.37204674111001,119.60336303710938,30.718034744262695
4889,314.9995731285442,-64.77776624838884,-69.6545809360217,119.60336303710938,30.718034744262695
4906,310.2511269731959,-66.073175663699,-73.51913507313127,121.28227996826172,30.65747833251953
4922,305.84502426499705,-67.17524445664618,-76.74125302452899,121.28227996826172,30.65747833251953
4939,304.210784642124,-67.59304704939338,-77.5812996422004,121.28227996826172,30.65747833251953
4956,303.4968608768653,-67.71855071825173,-77.63622633922964,122.77137756347656,30.616315841674805
4972,303.08377217459577,-67.47422861400672,-77.45469042777347,122.77137756347656,30.616315841674805
4989,302.9616123184078,-67.06407976648138,-77.46229332669714,124.29290008544922,30.581640243530273
5006,303.2646495052094,-66.56174977839122,-77.38330763549222,124.29290008544922,30.581640243530273
5022,304.9377428633486,-65.84049152454516,-76.65644083868561,124.29290008544922,30.581640243530273
5038,307.6163554640647,-65.11450156015238,-75.17696579882166,124.29290008544922,30.581640243530273
5056,311.74968831745446,-63.88691911912134,-72.4383420385723,124.29290008544922,30.581640243530273
5072,318.5549584505331,-61.02720960571674,-67.33309485761006,122.47464752197266,30.52593231201172
5089,323.33641456739207,-58.041538997901604,-63.49222479974023,122.47464752197266,30.52593231201172
5106,327.09384731464,-54.69895795702902,-60.288324335854455,122.47464752197266,30.52593231201172
5123,330.39633201649366,-50.14619600338098,-57.100595602850994,124.13337707519531,30.416738510131836
5139,331.8127972766656,-46.80396879405262,-55.43148217152425,124.13337707519531,30.416738510131836
5156,332.60024114280736,-43.550293353832814,-54.17881194606066,126.10871887207031,30.204008102416992
5172,333.0510518576904,-39.11581574240579,-52.8601156754459,128.4693145751953,30.17325210571289
5189,333.184084049366,-35.67583550073044,-51.91100282575943,131.15118408203125,30.156524658203125
5206,333.2940233796133,-32.17724933606748,-50.89395206841892,133.93934631347656,30.144453048706055
5222,333.5637151554929,-27.543151426869176,-49.504980449526634,136.50653076171875,30.134586334228516
5239,333.9141598218183,-24.141275458258242,-48.55671634611983,136.50653076171875,30.134586334228516
5256,334.3984168841795,-20.814461544020936,-47.78384685878609,138.60614013671875,30.1258602142334
5272,335.1747617126236,-16.518331145615154,-47.094667699139485,140.19168090820312,30.11773681640625
5289,335.7653745657626,-13.435899829112662,-46.78691911097304,141.40499877929688,30.109874725341797
5306,336.3026632902021,-10.483644401171262,-46.56630011091927,142.45591735839844,30.101999282836914
5322,336.9189755474896,-6.69074504267273,-46.180491260535405,143.49880981445312,30.09386444091797
5339,337.3083251290422,-3.937366164191242,-45.73704354963537,144.56922912597656,30.08524513244629
5356,337.62118054968306,-1.2907654136960296,-45.170349780146964,144.56922912597656,30.08524513244629
5372,337.9212337127527,2.0397823610492867,-44.19606005500537,145.65145874023438,30.075754165649414
