timestamp,accGGx,accGGy,accGGz
1698674691.017,0.089,0.948,0.518
1698674691.097,0.171,0.863,0.484
1698674691.177,0.275,0.768,0.38
1698674691.257,0.413,0.816,0.359
1698674691.337,0.592,0.883,0.449
1698674691.417,0.702,0.872,0.519
1698674691.497,0.611,0.884,0.532
1698674691.577,0.48,0.899,0.496
1698674691.658,0.376,0.88,0.429
1698674691.738,0.247,0.902,0.446
1698674691.817,0.185,0.898,0.453
1698674691.897,0.23,0.903,0.434
1698674691.978,0.302,0.903,0.457
1698674692.057,0.396,0.8,0.371
1698674692.138,0.423,0.79,0.422
1698674692.217,0.494,0.829,0.499
1698674692.297,0.484,0.918,0.627
1698674692.377,0.377,0.943,0.687
1698674692.457,0.32,0.831,0.572
1698674692.537,0.323,0.753,0.497
1698674692.617,0.346,0.721,0.482
1698674692.697,0.4,0.728,0.479
1698674692.777,0.458,0.818,0.516
1698674692.858,0.429,0.909,0.535
1698674692.937,0.336,0.901,0.518
1698674693.017,0.237,0.895,0.515
1698674693.097,0.178,0.898,0.477
1698674693.177,0.189,0.876,0.439
1698674693.257,0.205,0.849,0.424
1698674693.337,0.219,0.831,0.43
1698674693.417,0.248,0.851,0.471
1698674693.497,0.286,0.837,0.448
1698674693.577,0.266,0.884,0.57
1698674693.657,0.154,0.87,0.611
1698674693.738,0.134,0.833,0.653
1698674694.117,0.161,0.78,0.641
1698674694.137,0.17,0.798,0.604
1698674694.357,0.205,0.784,0.641
1698674694.376,0.206,0.78,0.648
1698674694.479,0.19,0.78,0.644
1698674694.537,0.168,0.79,0.629
1698674694.616,0.154,0.781,0.604
1698674694.696,0.162,0.775,0.603
1698674694.777,0.182,0.772,0.609
1698674694.856,0.21,0.755,0.599
1698674694.937,0.248,0.771,0.594
1698674695.017,0.269,0.781,0.615
1698674695.096,0.27,0.766,0.644
1698674695.176,0.231,0.772,0.652
1698674695.257,0.206,0.779,0.641
1698674695.337,0.19,0.793,0.635
1698674695.416,0.192,0.807,0.628
1698674695.497,0.202,0.818,0.619
1698674695.576,0.209,0.818,0.629
1698674695.656,0.194,0.801,0.663
1698674695.738,0.18,0.766,0.724
1698674695.816,0.176,0.722,0.756
1698674695.896,0.178,0.681,0.724
1698674695.976,0.188,0.673,0.674
1698674696.056,0.182,0.716,0.646
1698674696.137,0.17,0.785,0.651
1698674696.216,0.15,0.823,0.677
1698674696.296,0.116,0.817,0.703
1698674696.376,0.095,0.817,0.754
1698674696.457,0.076,0.801,0.72
1698674696.537,0.097,0.766,0.626
1698674696.616,0.146,0.756,0.568
1698674696.697,0.191,0.848,0.522
1698674696.776,0.206,0.871,0.506
1698674696.856,0.194,0.869,0.512
1698674696.937,0.169,0.892,0.566
1698674697.016,0.175,0.953,0.585
1698674697.096,0.186,0.929,0.579
1698674697.176,0.186,0.821,0.646
1698674697.256,0.174,0.764,0.684
1698674697.337,0.189,0.729,0.669
1698674697.416,0.217,0.719,0.65
1698674697.498,0.233,0.746,0.621
1698674697.577,0.225,0.798,0.628
1698674697.656,0.18,0.876,0.667
1698674697.737,0.133,0.901,0.65
1698674697.816,0.103,0.878,0.572
1698674697.896,0.098,0.845,0.533
1698674697.976,0.136,0.802,0.516
1698674698.056,0.204,0.788,0.487
1698674698.137,0.242,0.814,0.467
1698674698.216,0.237,0.866,0.548
1698674698.298,0.284,0.858,0.588
1698674698.376,0.383,0.814,0.585
1698674698.456,0.361,0.79,0.598
1698674698.537,0.21,0.78,0.642
1698674698.616,0.12,0.757,0.668
1698674698.698,0.11,0.74,0.636
1698674698.776,0.158,0.741,0.596
1698674698.856,0.184,0.784,0.615
1698674698.937,0.153,0.865,0.621
1698674699.016,0.137,0.904,0.603
1698674699.099,0.118,0.871,0.582
1698674699.176,0.1,0.839,0.545
1698674699.256,0.116,0.818,0.508
1698674699.337,0.147,0.808,0.488
1698674699.416,0.188,0.821,0.48
1698674699.498,0.218,0.849,0.472
1698674699.576,0.254,0.866,0.489
1698674699.656,0.298,0.87,0.516
1698674699.737,0.183,0.856,0.663
1698674699.816,0.161,0.783,0.636
1698674699.898,0.159,0.825,0.624
1698674699.976,0.238,0.864,0.555
1698674700.056,0.253,0.833,0.501
1698674700.137,0.188,0.815,0.575
1698674700.215,0.198,0.805,0.586
1698674700.298,0.238,0.81,0.553
